City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
326,afaahiti,-17.739,-149.29,30.510000000000048,88,100,7.68,FR,1702593347
327,dolbeau-mistassini,48.8832,-72.2337,-4.67999999999995,81,100,4.27,CA,1702593348
328,ndele,4.971,6.7413,26.120000000000005,81,14,1.55,NG,1702593349
329,khandyga,62.6478,135.5751,-35.619999999999976,98,100,0.95,RU,1702593350
330,ciudad acuna,29.3249,-100.9322,15.120000000000005,93,100,4.63,MX,1702593350
331,williams lake,52.1329,-122.1405,2.0300000000000296,94,75,2.57,CA,1702593158
332,martinsicuro,42.8851,13.9155,11.629999999999995,99,99,5.53,IT,1702593352
333,anabar,-0.5078,166.9521,29.060000000000002,77,98,7.16,NR,1702593353
334,posse,-14.0836,-46.3563,26.220000000000027,18,0,3.18,BR,1702593354
335,flying fish cove,-10.4213,105.6744,23.24000000000001,88,75,1.54,AU,1702593354
336,kawthoung,9.9781,98.5521,25.060000000000002,86,8,2.91,MM,1702593355
337,turpan,42.94,89.184,-9.659999999999968,32,0,0.4,CN,1702593356
338,harpalpur,25.2868,79.3339,14.700000000000045,55,6,1.13,IN,1702593356
339,niwai,26.3593,75.9251,14.470000000000027,50,2,1.39,IN,1702593357
340,mpika,-11.8432,31.4555,17.77000000000004,87,61,0.78,ZM,1702593358
341,emerald,-23.5263,148.1619,27.390000000000043,65,0,5.28,AU,1702593359
342,ponta delgada,37.7394,-25.6684,18.439999999999998,82,40,6.69,PT,1702593360
343,canutama,-6.533,-64.3835,26.860000000000014,83,100,0.49,BR,1702593361
344,tamanrasset,22.7855,5.5324,13.900000000000034,15,0,2.06,DZ,1702593362
345,dehri,24.9078,84.1901,14.080000000000041,50,10,1.82,IN,1702593363
346,pombal,-6.7711,-37.7989,30.700000000000045,42,19,8.3,BR,1702593364
347,siyabuswa,-25.1133,29.0561,24.150000000000034,52,97,1.23,ZA,1702593366
348,hamburg,53.5503,10.0007,1.7900000000000205,93,75,1.54,DE,1702593322
349,aripuana,-10.1758,-59.444,24.49000000000001,90,91,0.34,BR,1702593368
350,yilan,46.2521,129.7391,-19.889999999999986,85,100,0.83,CN,1702593369
351,east london,-33.0192,27.8999,18.27000000000004,76,42,5.65,ZA,1702593370
352,skovorodino,53.9863,123.9373,-34.89999999999998,98,6,0.82,RU,1702593371
353,mirny,62.5411,113.9786,-30.92999999999998,95,100,4.37,RU,1702593372
354,gargalianoi,37.0656,21.6374,17.27000000000004,93,22,4.11,GR,1702593373
355,twentynine palms,34.1357,-116.0544,19.980000000000018,20,4,1.47,US,1702593374
356,arys,42.4325,68.8135,-4.769999999999982,65,100,3.02,KZ,1702593375
357,jutai,-2.7471,-66.7721,24.410000000000025,98,100,1.75,BR,1702593376
358,palu,-0.8958,119.868,25.53000000000003,88,100,1.15,ID,1702593377
359,pangody,65.8566,74.4948,-24.049999999999983,100,95,1.98,RU,1702593378
360,cable beach,-17.9328,122.2137,27.970000000000027,89,4,2.06,AU,1702593379
361,sandnessjoen,66.0215,12.6317,-1.9399999999999977,64,75,1.03,NO,1702593380
362,bhan,26.5565,67.7217,16.890000000000043,25,21,2.63,PK,1702593381
363,prairie grove,42.2786,-88.2609,9.79000000000002,74,1,3.64,US,1702593382
364,mhamid,30.1284,-6.8834,14.560000000000002,36,0,2.24,MA,1702593383
365,freetown,8.479,-13.268,26.02000000000004,74,1,2.8,SL,1702593384
366,taroa,12.43,-71.5763,26.210000000000036,85,95,7.38,CO,1702593385
367,paita,-5.0852,-81.1137,22.24000000000001,80,25,6.59,PE,1702593386
368,hoxtolgay,46.5174,86.0143,-20.919999999999987,88,5,0.91,CN,1702593387
369,turaif,31.6726,38.6616,8.140000000000043,76,0,2.06,SA,1702593388
370,aquidauana,-20.474,-55.7821,31.670000000000016,42,85,1.83,BR,1702593389
371,palpala,-24.2555,-65.2094,26.640000000000043,69,20,4.12,AR,1702593390
372,fuvahmulah,-0.2948,73.4241,28.370000000000005,73,60,3.15,MV,1702593392
373,nova sintra,14.8711,-24.6956,22.120000000000005,75,98,3.37,CV,1702593393
374,pudozh,61.8084,36.536,-10.299999999999955,94,100,2.23,RU,1702593394
375,velyka oleksandrivka,47.3159,33.2998,8.629999999999995,98,100,3.36,UA,1702593396
376,nkhata bay,-11.607,34.2984,25.52000000000004,74,75,2.34,MW,1702593397
377,ribadesella,43.4617,-5.0587,10.53000000000003,71,68,2.98,ES,1702593399
378,praia,14.9163,-23.5095,24.32000000000005,83,84,7.72,CV,1702593400
379,algeciras,36.1312,-5.4474,11.939999999999998,82,1,2.57,ES,1702593401
380,banjarmasin,-3.3199,114.5908,25.100000000000023,95,100,0.91,ID,1702593174
381,medina,24.4712,39.6111,18.170000000000016,29,0,4.12,SA,1702593222
382,kiboga,1.0333,30.9667,17.310000000000002,78,49,1.19,UG,1702593404
383,dolores,38.1392,-0.7693,14.970000000000027,53,0,1.34,ES,1702593404
384,cargados carajos,-16.2412,59.5915,26.80000000000001,77,68,7.0,MU,1702593406
385,suva,-18.1416,178.4422,28.710000000000036,70,75,4.63,FJ,1702593115
386,pemangkat,1.1561,108.9713,23.939999999999998,89,100,2.81,ID,1702593407
387,yuanping,38.7308,112.6995,-10.859999999999957,84,100,5.18,CN,1702593408
388,erenhot,43.6408,111.9435,-18.99999999999997,96,100,3.98,CN,1702593410
389,sur,33.2721,35.1964,16.170000000000016,74,5,1.8,LB,1702593411
390,al hilaliyya,37.0508,41.196,9.54000000000002,63,0,1.73,SY,1702593412
391,yershov,52.0134,32.7959,-0.049999999999954525,99,100,4.94,UA,1702593413
392,tingambato,19.5012,-101.8536,19.629999999999995,68,100,0.71,MX,1702593413
393,al basrah al qadimah,30.4955,47.8169,13.960000000000036,55,0,4.96,IQ,1702593414
394,acarau,-2.887,-40.1195,26.840000000000032,74,49,7.49,BR,1702593415
395,chashniki,54.857,29.1599,-6.759999999999991,97,100,2.77,BY,1702593416
396,hornell,42.3278,-77.6611,3.7700000000000387,70,34,6.14,US,1702593416
397,mil'kovo,54.6904,158.6099,-8.149999999999977,79,96,3.42,RU,1702593417
398,canico,32.6524,-16.841,17.75,73,40,5.66,PT,1702593418
399,sitka,57.0525,-135.3376,5.900000000000034,81,100,8.75,US,1702593419
400,pedro juan caballero,-22.5498,-55.7384,22.30000000000001,95,98,2.7,PY,1702593419
401,tabou,4.4194,-7.3604,27.08000000000004,79,0,4.0,CI,1702593420
402,willowmore,-33.2953,23.4883,11.700000000000045,71,7,2.05,ZA,1702593421
403,saint-felicien,45.0867,4.6278,5.330000000000041,94,100,3.97,FR,1702593422
404,ilheus,-14.7926,-39.0454,26.77000000000004,78,40,2.06,BR,1702593423
405,hasaki,35.753,140.8201,10.160000000000025,71,100,3.83,JP,1702593424
406,port augusta,-32.4909,137.764,20.180000000000007,51,0,3.64,AU,1702593425
407,fiambala,-27.6774,-67.6206,31.02000000000004,31,13,5.0,AR,1702593426
408,qingnian,32.9432,117.3559,1.4300000000000068,90,100,5.73,CN,1702593427
409,nanakuli,21.3891,-158.1523,23.620000000000005,80,75,4.12,US,1702593428
410,shingu,33.7241,135.993,14.930000000000007,96,100,0.55,JP,1702593430
411,gazli,40.1339,63.454,1.2600000000000477,33,99,3.09,UZ,1702593432
412,trebbin,52.215,13.214,3.340000000000032,99,100,2.5,DE,1702593433
413,olinda,-7.9986,-34.846,28.010000000000048,69,20,4.12,BR,1702593434
414,geraldton,-28.7704,114.6147,16.090000000000032,82,96,3.6,AU,1702593435
415,gangtok,27.329,88.6123,6.2000000000000455,64,34,2.04,IN,1702593436
416,bonthe,7.5273,-12.502,25.980000000000018,74,0,1.23,SL,1702593437
417,bodaybo,57.85,114.204,-28.42999999999998,100,100,0.43,RU,1702593438
418,mancio lima,-7.6146,-72.9053,27.99000000000001,83,40,2.06,BR,1702593439
419,clorinda,-25.29,-57.7126,34.24000000000001,63,95,5.9,AR,1702593440
420,at taj,24.2173,23.2987,13.710000000000036,36,0,2.1,LY,1702593441
421,capao da canoa,-29.7508,-50.0211,22.600000000000023,95,92,3.31,BR,1702593443
422,slave lake,55.2811,-114.7718,-1.0,69,0,1.03,CA,1702593444
423,malvan,16.0606,73.4669,22.890000000000043,49,0,3.05,IN,1702593445
424,amga,60.8942,131.98,-26.629999999999967,93,100,3.75,RU,1702593446
425,ejido benito juarez,30.15,-106.8835,17.700000000000045,16,0,5.01,MX,1702593447
426,kununurra,-15.7731,128.7388,29.950000000000045,84,100,2.06,AU,1702593448
427,shizuoka,34.9791,138.383,11.900000000000034,95,100,1.85,JP,1702593449
428,apolinario saravia,-24.4309,-63.9951,31.710000000000036,49,95,2.82,AR,1702593450
429,san antonio oeste,-40.7302,-64.939,30.04000000000002,14,45,7.6,AR,1702593451
430,sakhnovshchyna,49.1517,35.8753,5.050000000000011,94,100,8.79,UA,1702593452
431,sinop,42.0266,35.1512,13.980000000000018,62,100,2.15,TR,1702593453
432,whittlesea,-37.5121,145.1177,18.99000000000001,73,1,0.45,AU,1702593455
433,sasovo,54.3539,41.9266,-9.919999999999959,92,100,6.26,RU,1702593456
434,eyl,7.9807,49.8188,24.890000000000043,66,12,8.08,SO,1702593457
435,port blair,11.6645,92.739,26.680000000000007,83,40,2.57,IN,1702593458
436,barakani,-12.8391,45.1311,26.510000000000048,83,0,1.54,FR,1702593459
437,batticaloa,7.7356,81.6942,25.720000000000027,84,100,1.41,LK,1702593460
438,chul'man,56.8404,124.9047,-26.279999999999973,91,100,5.46,RU,1702593461
439,douglas,54.1498,-4.4779,9.980000000000018,71,100,6.17,IM,1702593462
440,ketchikan,55.3431,-131.6467,6.860000000000014,76,100,5.74,US,1702593462
441,caldas,6.0919,-75.6357,24.350000000000023,61,40,5.14,CO,1702593464
442,kuloy,61.031,42.4857,-9.949999999999989,94,100,2.92,RU,1702593464
443,yung shue wan,22.2256,114.1117,24.05000000000001,83,100,4.91,CN,1702593465
444,macapa,0.0402,-51.057,30.0,62,20,5.14,BR,1702593466
445,zaragoza,41.6521,-0.8809,9.689999999999998,68,0,11.83,ES,1702593010
446,kish,26.5361,53.9688,20.980000000000018,49,0,9.26,IR,1702593468
447,montagu,-33.787,20.1178,15.010000000000048,78,38,2.26,ZA,1702593469
448,lander,42.8331,-108.7307,9.330000000000041,80,0,0.0,US,1702593469
449,heroica caborca,30.7166,-112.1563,22.560000000000002,14,0,2.94,MX,1702593470
450,valdivia,-39.8141,-73.246,16.05000000000001,69,21,2.63,CL,1702593402
451,bengkulu,-3.7923,102.2624,22.80000000000001,91,59,1.92,ID,1702593473
452,isangel,-19.5411,169.2811,27.57000000000005,61,40,3.09,VU,1702593474
453,gadzhiyevo,69.2504,33.3153,-15.659999999999968,99,80,4.66,RU,1702593474
454,beau vallon,-20.4298,57.7118,26.230000000000018,89,40,1.03,MU,1702593475
455,chegdomyn,51.1345,133.0356,-34.289999999999964,99,66,0.35,RU,1702593476
456,campos dos goytacazes,-21.7559,-41.3327,25.99000000000001,78,0,5.14,BR,1702593477
457,chui,-33.6895,-53.4547,21.0,92,100,2.23,BR,1702593477
458,shenjiamen,29.9479,122.2798,13.990000000000009,89,45,9.29,CN,1702593478
459,luderitz,-26.65,15.1573,16.07000000000005,70,0,11.04,NA,1702593479
460,saratamata,-15.2872,167.9906,26.460000000000036,61,56,6.41,VU,1702593480
461,lata,18.3983,76.5621,16.05000000000001,66,0,2.38,IN,1702593480
462,hell-ville,-13.4054,48.2743,27.920000000000016,72,81,1.35,MG,1702593481
463,albertina,-20.6616,-43.784,20.79000000000002,81,64,2.55,BR,1702593482
464,dhalie,13.7017,44.7314,16.200000000000045,39,34,2.29,YE,1702593483
465,la passe,46.2035,-1.4601,11.080000000000041,90,76,4.43,FR,1702593484
466,manggar,-2.8673,108.2759,26.670000000000016,82,99,1.4,ID,1702593485
467,muzayri',34.988,36.9887,11.910000000000025,88,6,3.54,SY,1702593486
468,castle rock,39.3722,-104.8561,3.900000000000034,78,100,2.68,US,1702593328
469,merritt,50.1125,-120.7884,1.2700000000000387,91,99,1.34,CA,1702593489
470,port douglas,-16.4846,145.4636,25.060000000000002,97,100,7.38,AU,1702593490
471,sabang,5.8927,95.3226,27.210000000000036,80,90,5.36,ID,1702593491
472,vadso,70.2267,29.7828,-8.009999999999991,86,75,2.06,NO,1702593492
473,fraserburgh,57.6936,-2.0051,8.490000000000009,79,74,5.58,GB,1702593493
474,la romana,38.3678,-0.8961,10.850000000000023,60,0,2.66,ES,1702593494
475,cadale,2.7616,46.322,27.100000000000023,78,19,7.61,SO,1702593495
476,gueltat zemmour,25.1488,-12.3695,17.450000000000045,41,9,4.15,MA,1702593496
477,aver-o-mar,41.4108,-8.7492,11.120000000000005,93,0,2.06,PT,1702593497
478,changwon,35.228,128.6819,10.810000000000002,99,100,1.53,KR,1702593498
479,inverness,57.479,-4.2257,8.32000000000005,84,94,5.14,GB,1702593499
480,ciudad mendoza,18.8041,-97.1812,17.420000000000016,92,100,2.52,MX,1702593501
481,tangalle,6.022,80.796,24.610000000000014,90,99,3.9,LK,1702593502
482,magdalena,14.1996,121.4293,25.160000000000025,90,40,3.75,PH,1702593503
483,cidreira,-30.1657,-50.2183,22.360000000000014,94,79,4.67,BR,1702593237
484,srandakan,-7.96,110.2407,25.74000000000001,77,85,1.38,ID,1702593505
485,assab,13.0091,42.7445,25.689999999999998,78,14,2.97,ER,1702593506
486,cienfuegos,22.1458,-80.4526,26.180000000000007,73,36,5.66,CU,1702593507
487,le lamentin,14.6146,-61.0018,25.939999999999998,73,20,3.09,FR,1702593507
488,vasylkiv,50.1739,30.3216,-0.37999999999999545,92,100,6.04,UA,1702593509
489,gunjur,13.176,-16.7599,24.04000000000002,60,19,5.56,GM,1702593509
490,genhe,51.3347,121.8112,-34.859999999999985,99,24,0.43,CN,1702593510
491,uddevalla,58.3491,11.9383,-3.75,89,100,3.69,SE,1702593511
492,xilin hot,43.9312,116.0789,-22.44999999999999,98,100,5.33,CN,1702593512
493,borodino,55.8997,94.893,-21.17999999999998,96,100,3.34,RU,1702593514
494,harper,41.3625,-92.051,12.07000000000005,58,36,3.44,US,1702593515
495,vilyuchinsk,52.9318,158.4054,-2.829999999999984,74,100,12.45,RU,1702593516
496,nekrasovka,44.7467,33.6917,13.810000000000002,80,100,5.08,UA,1702593517
497,sinabang,2.4795,96.3806,25.100000000000023,90,100,0.79,ID,1702593518
498,saguenay,48.406,-71.0692,-5.67999999999995,72,100,2.57,CA,1702593519
499,korla,41.7239,86.1735,-12.129999999999995,70,12,1.4,CN,1702593520
500,remire-montjoly,4.905,-52.2772,28.0,78,20,2.06,FR,1702593521
501,omdurman,15.6446,32.4777,22.129999999999995,27,35,5.75,SD,1702593522
502,naze,5.452,7.0567,25.730000000000018,69,39,1.7,NG,1702593523
503,bom jesus,-28.6693,-50.4347,18.960000000000036,94,100,0.77,BR,1702593524
504,brookings,44.3115,-96.7984,8.0,60,75,5.66,US,1702593524
505,moron,18.5602,-74.2581,24.57000000000005,80,50,3.44,HT,1702593525
506,zarate,-34.0955,-59.0245,27.75,10,100,4.36,AR,1702593062
507,karamay,45.5778,84.8867,-17.779999999999973,83,7,2.22,CN,1702593527
508,tevriz,57.5137,72.3989,-18.75999999999999,83,80,2.62,RU,1702593527
509,howrah,22.5736,88.3251,13.970000000000027,82,20,2.06,IN,1702593528
510,morden,51.4007,-0.1939,8.520000000000039,92,0,1.54,GB,1702593529
511,cockburn town,21.4608,-71.14,26.110000000000014,73,85,10.52,TC,1702593530
512,chyhyryn,49.0775,32.6664,2.890000000000043,90,100,6.43,UA,1702593531
513,lethem,3.375,-59.7959,31.83000000000004,44,96,4.33,GY,1702593531
514,catabola,-12.1422,17.2856,16.53000000000003,96,89,0.85,AO,1702593532
515,shunyi,40.1488,116.6539,-5.9599999999999795,58,0,4.0,CN,1702593533
516,yakymivka,46.6964,35.1552,9.360000000000014,90,100,6.38,UA,1702593533
517,susuman,62.7797,148.1536,-22.20999999999998,97,100,3.13,RU,1702593534
518,lerwick,60.1531,-1.1427,9.010000000000048,76,100,10.71,GB,1702593535
519,trinity beach,-16.7891,145.7003,26.120000000000005,97,100,4.12,AU,1702593536
520,castillos,-34.2003,-53.8608,20.180000000000007,96,100,2.3,UY,1702593536
521,kone,-21.0608,164.8619,29.670000000000016,46,16,1.23,FR,1702593537
522,palencia,42.0109,-4.5329,3.840000000000032,83,7,0.45,ES,1702593538
523,sumbawa besar,-8.4899,117.4196,26.32000000000005,88,90,1.28,ID,1702593539
524,kholmsk,47.0546,142.0487,-8.569999999999993,70,100,4.84,RU,1702593539
525,suai,-9.3097,125.2546,27.260000000000048,80,98,0.84,TL,1702593540
526,taitung city,22.756,121.1457,20.170000000000016,100,20,2.57,TW,1702593541
527,namibe,-15.1951,12.1458,21.860000000000014,75,100,1.95,AO,1702593542
528,xining,36.6173,101.7762,-12.569999999999993,88,100,2.19,CN,1702593543
529,eksere,36.8143,31.9983,9.600000000000023,63,100,1.23,TR,1702593544
530,yirol,6.5566,30.5022,24.090000000000032,24,77,2.09,SS,1702593545
531,tank,32.2097,70.3881,13.930000000000007,31,100,1.41,PK,1702593546
532,touros,-5.1989,-35.4608,26.450000000000045,76,50,6.42,BR,1702593453
533,rio preto da eva,-2.6991,-59.7012,26.879999999999995,80,100,0.82,BR,1702593437
534,zemio,5.0248,25.1293,20.210000000000036,39,45,0.92,CF,1702593549
535,cuiaba,-15.5987,-56.0991,32.01000000000005,62,40,2.57,BR,1702593550
536,puerto plata,19.7894,-70.6941,25.720000000000027,78,75,7.72,DO,1702593551
537,konstantinovka,48.5349,37.6924,2.7900000000000205,84,100,8.93,UA,1702593552
538,kirakira,-10.4569,161.9202,29.110000000000014,66,78,2.04,SB,1702593553
539,lucapa,-8.4195,20.7411,19.189999999999998,98,96,0.95,AO,1702593555
540,zhangjiakou,40.8228,114.8806,-13.20999999999998,72,96,5.98,CN,1702593555
541,trunovskoye,45.4776,42.1414,-0.2899999999999636,88,100,6.63,RU,1702593556
542,caleta de carquin,-11.0918,-77.6283,21.54000000000002,82,44,4.3,PE,1702593557
543,pisco,-13.71,-76.203,22.939999999999998,73,0,9.26,PE,1702593558
544,vikhorevka,56.1247,101.172,-28.309999999999974,99,100,1.55,RU,1702593559
545,opuwo,-18.055,13.8387,21.650000000000034,33,96,2.11,NA,1702593561
546,ortona,42.3496,14.4039,10.640000000000043,86,97,7.3,IT,1702593562
547,ruteng,-8.6111,120.4646,19.720000000000027,86,89,0.54,ID,1702593563
548,rio grande,-53.7857,-67.7016,9.020000000000039,57,20,8.94,AR,1702593565
549,mantua,45.1567,10.7917,6.060000000000002,91,0,0.89,IT,1702593566
550,rio gallegos,-51.6461,-69.2632,13.04000000000002,62,20,4.63,AR,1702593567
551,yangor,-0.5381,166.9115,28.980000000000018,77,98,7.15,NR,1702593568
552,marau,-28.4493,-52.2002,26.970000000000027,93,82,1.11,BR,1702593569
553,lagos,6.4551,3.3942,25.129999999999995,78,2,1.54,NG,1702593571
554,sirte,31.206,16.5836,19.53000000000003,39,62,5.58,LY,1702593572
555,donetsk,48.0159,37.8013,1.6400000000000432,88,100,7.07,UA,1702593573
556,dawesville,-32.6495,115.6384,17.129999999999995,57,68,5.69,AU,1702593574
557,ilhabela,-23.8166,-45.3687,24.200000000000045,91,33,2.74,BR,1702593575
558,tobruk,32.0774,23.96,16.939999999999998,57,29,6.78,LY,1702593576
559,tuy hoa,46.652,126.9607,-19.67999999999998,78,100,4.81,CN,1702593577
560,proddatur,14.7556,78.5502,19.74000000000001,90,51,2.04,IN,1702593578
561,dokkum,53.3244,5.9992,6.650000000000034,94,100,3.6,NL,1702593579
562,san antonio del estrecho,-2.4503,-72.6685,25.410000000000025,92,84,0.74,PE,1702593581
563,mount pearl,47.5241,-52.8058,-3.4699999999999704,68,75,12.86,CA,1702593568
564,nadym,65.5336,72.5114,-19.19999999999999,96,100,2.8,RU,1702593583
565,hammerfest,70.6413,23.8361,-6.560000000000002,63,0,5.14,NO,1702593584
566,al mijlad,11.0333,27.7333,17.879999999999995,19,26,5.12,SD,1702593586
567,armacao de buzios,-22.7598,-41.8875,27.970000000000027,83,48,9.55,BR,1702593587
568,riachao das neves,-11.7481,-44.911,26.29000000000002,25,1,1.84,BR,1702593587
569,neryungri,56.6579,124.7123,-26.659999999999968,89,100,6.2,RU,1702593588
570,kalaleh,37.3757,55.4933,5.939999999999998,94,100,2.08,IR,1702593589
